Crystal Maiden, Pugna, -0.86%
Crystal Maiden, Nyx Assassin, -0.86%
Crystal Maiden, Sniper, -0.89%
Crystal Maiden, Winter Wyvern, -0.90%
Crystal Maiden, Monkey King, -0.92%
Crystal Maiden, Arc Warden, -0.96%
Crystal Maiden, Elder Titan, -0.98%
Crystal Maiden, Dark Seer, -0.99%
Crystal Maiden, Skywrath Mage, -1.04%
Crystal Maiden, Tidehunter, -1.04%
Crystal Maiden, Disruptor, -1.07%
Crystal Maiden, Clockwerk, -1.09%
Crystal Maiden, Warlock, -1.10%
Crystal Maiden, Venomancer, -1.13%
Crystal Maiden, Tusk, -1.15%
Crystal Maiden, Death Prophet, -1.19%
Crystal Maiden, Bane, -1.21%
Crystal Maiden, Oracle, -1.22%
Crystal Maiden, Lina, -1.28%
Crystal Maiden, Bristleback, -1.28%
Crystal Maiden, Lone Druid, -1.32%
Crystal Maiden, Jakiro, -1.34%
Crystal Maiden, Enigma, -1.34%
Crystal Maiden, Witch Doctor, -1.38%
Crystal Maiden, Batrider, -1.39%
Crystal Maiden, Brewmaster, -1.49%
Crystal Maiden, Juggernaut, -1.56%
Crystal Maiden, Magnus, -1.56%
Crystal Maiden, Gyrocopter, -1.65%
Crystal Maiden, Zeus, -1.77%
Crystal Maiden, Pudge, -1.78%
Crystal Maiden, Puck, -1.89%
Crystal Maiden, Undying, -1.93%
Crystal Maiden, Silencer, -1.95%
Crystal Maiden, Lifestealer, -1.95%
Crystal Maiden, Earth Spirit, -1.97%
Crystal Maiden, Rubick, -2.14%
Crystal Maiden, Phoenix, -2.38%
Crystal Maiden, Io, -2.50%
Dark Seer, Templar Assassin, 4.88%
Dark Seer, Phantom Lancer, 4.29%
Dark Seer, Terrorblade, 3.33%
Dark Seer, Abaddon, 3.28%
Dark Seer, Wraith King, 2.78%
Dark Seer, Treant Protector, 2.53%
Dark Seer, Naga Siren, 2.50%
Dark Seer, Beastmaster, 2.30%
Dark Seer, Lifestealer, 2.07%
Dark Seer, Chaos Knight, 1.94%
Dark Seer, Night Stalker, 1.87%
Dark Seer, Spectre, 1.58%
Dark Seer, Arc Warden, 1.43%
Dark Seer, Phantom Assassin, 1.39%
Dark Seer, Techies, 1.35%
Dark Seer, Undying, 1.33%
Dark Seer, Dragon Knight, 1.22%
Dark Seer, Venomancer, 1.09%
Dark Seer, Lycan, 1.09%
Dark Seer, Visage, 1.07%
Dark Seer, Pangolier, 1.03%
Dark Seer, Morphling, 1.02%
Dark Seer, Viper, 1.01%
Dark Seer, Skywrath Mage, 1.01%
Dark Seer, Ogre Magi, 0.85%
Dark Seer, Spirit Breaker, 0.83%
Dark Seer, Shadow Shaman, 0.83%
Dark Seer, Meepo, 0.82%
Dark Seer, Necrophos, 0.80%
Dark Seer, Riki, 0.79%
Dark Seer, Lina, 0.79%
Dark Seer, Tidehunter, 0.72%
Dark Seer, Shadow Fiend, 0.72%
Dark Seer, Bane, 0.64%
Dark Seer, Omniknight, 0.62%
Dark Seer, Elder Titan, 0.62%
Dark Seer, Luna, 0.59%
Dark Seer, Huskar, 0.58%
Dark Seer, Tiny, 0.57%
Dark Seer, Silencer, 0.48%
Dark Seer, Lich, 0.47%
Dark Seer, Lion, 0.39%
Dark Seer, Sand King, 0.34%
Dark Seer, Storm Spirit, 0.34%
Dark Seer, Axe, 0.34%
Dark Seer, Dark Willow, 0.32%
Dark Seer, Faceless Void, 0.30%
Dark Seer, Juggernaut, 0.29%
Dark Seer, Broodmother, 0.27%
Dark Seer, Tusk, 0.27%
Dark Seer, Winter Wyvern, 0.25%
Dark Seer, Pugna, 0.24%
Dark Seer, Ursa, 0.20%
Dark Seer, Bristleback, 0.18%
Dark Seer, Clockwerk, 0.18%
Dark Seer, Brewmaster, 0.17%
Dark Seer, Bounty Hunter, 0.16%
Dark Seer, Magnus, 0.12%
Dark Seer, Earth Spirit, 0.06%
Dark Seer, Puck, 0.05%
Dark Seer, Rubick, 0.03%
Dark Seer, Crystal Maiden, 0.01%
Dark Seer, Dazzle, -0.01%
Dark Seer, Ancient Apparition, -0.03%
Dark Seer, Vengeful Spirit, -0.05%
Dark Seer, Centaur Warrunner, -0.05%
Dark Seer, Slark, -0.07%
Dark Seer, Nyx Assassin, -0.08%
Dark Seer, Shadow Demon, -0.08%
Dark Seer, Alchemist, -0.11%
Dark Seer, Legion Commander, -0.13%
Dark Seer, Troll Warlord, -0.14%
Dark Seer, Warlock, -0.19%
Dark Seer, Mirana, -0.19%
Dark Seer, Underlord, -0.22%
Dark Seer, Batrider, -0.23%
Dark Seer, Keeper of the Light, -0.42%
Dark Seer, Pudge, -0.42%
Dark Seer, Witch Doctor, -0.48%
Dark Seer, Zeus, -0.50%
Dark Seer, Kunkka, -0.53%
Dark Seer, Earthshaker, -0.56%
Dark Seer, Monkey King, -0.64%
Dark Seer, Clinkz, -0.71%
Dark Seer, Tinker, -0.72%
Dark Seer, Slardar, -0.84%
Dark Seer, Sven, -0.85%
Dark Seer, Phoenix, -0.87%
Dark Seer, Outworld Devourer, -0.90%
Dark Seer, Gyrocopter, -0.90%
Dark Seer, Drow Ranger, -0.91%
Dark Seer, Sniper, -0.93%
Dark Seer, Leshrac, -1.02%
Dark Seer, Jakiro, -1.08%
Dark Seer, Enigma, -1.08%
Dark Seer, Queen of Pain, -1.26%
Dark Seer, Medusa, -1.27%
Dark Seer, Death Prophet, -1.28%
Dark Seer, Disruptor, -1.29%
Dark Seer, Nature's Prophet, -1.31%
Dark Seer, Weaver, -1.32%
Dark Seer, Invoker, -1.38%
Dark Seer, Windranger, -1.40%
Dark Seer, Io, -1.48%
Dark Seer, Bloodseeker, -1.56%
Dark Seer, Lone Druid, -1.57%
Dark Seer, Ember Spirit, -1.61%
Dark Seer, Timbersaw, -1.90%
Dark Seer, Doom, -2.29%
Dark Seer, Oracle, -2.35%
Dark Seer, Razor, -2.43%
Dark Seer, Chen, -2.54%
Dark Seer, Enchantress, -2.79%
Dark Seer, Anti-Mage, -3.17%
Dazzle, Legion Commander, 2.89%
Dazzle, Lifestealer, 2.80%
Dazzle, Centaur Warrunner, 2.33%
Dazzle, Treant Protector, 2.23%
Dazzle, Storm Spirit, 1.91%
Dazzle, Spectre, 1.87%
Dazzle, Abaddon, 1.63%
Dazzle, Lycan, 1.57%
Dazzle, Bristleback, 1.57%
Dazzle, Techies, 1.50%
Dazzle, Juggernaut, 1.48%
Dazzle, Phantom Assassin, 1.44%
Dazzle, Slark, 1.43%
Dazzle, Pudge, 1.23%
Dazzle, Tiny, 1.14%
Dazzle, Beastmaster, 1.12%
Dazzle, Necrophos, 1.12%
Dazzle, Visage, 1.10%
Dazzle, Dragon Knight, 1.03%
Dazzle, Ember Spirit, 0.98%
Dazzle, Wraith King, 0.86%
Dazzle, Riki, 0.68%
Dazzle, Clockwerk, 0.67%
Dazzle, Leshrac, 0.66%
Dazzle, Chen, 0.66%
Dazzle, Anti-Mage, 0.65%
Dazzle, Zeus, 0.61%
Dazzle, Puck, 0.56%
Dazzle, Skywrath Mage, 0.49%
Dazzle, Shadow Shaman, 0.42%
Dazzle, Nyx Assassin, 0.41%
Dazzle, Alchemist, 0.41%
Dazzle, Lion, 0.37%
Dazzle, Troll Warlord, 0.33%
Dazzle, Underlord, 0.29%
Dazzle, Sand King, 0.29%
Dazzle, Io, 0.23%
Dazzle, Enchantress, 0.22%
Dazzle, Invoker, 0.22%
Dazzle, Death Prophet, 0.21%
Dazzle, Lone Druid, 0.21%
Dazzle, Mirana, 0.14%
Dazzle, Slardar, 0.13%
Dazzle, Huskar, 0.10%
Dazzle, Disruptor, 0.09%
Dazzle, Arc Warden, 0.07%
Dazzle, Magnus, 0.06%
Dazzle, Vengeful Spirit, 0.03%
Dazzle, Crystal Maiden, 0.00%
Dazzle, Spirit Breaker, -0.02%
Dazzle, Bounty Hunter, -0.02%
Dazzle, Dark Seer, -0.03%
Dazzle, Bloodseeker, -0.04%
Dazzle, Monkey King, -0.07%
Dazzle, Rubick, -0.08%
Dazzle, Clinkz, -0.15%
Dazzle, Queen of Pain, -0.15%
Dazzle, Keeper of the Light, -0.16%
Dazzle, Sniper, -0.17%
Dazzle, Omniknight, -0.18%
Dazzle, Ogre Magi, -0.19%
Dazzle, Sven, -0.23%
Dazzle, Tusk, -0.24%
Dazzle, Winter Wyvern, -0.25%
Dazzle, Earthshaker, -0.27%
Dazzle, Night Stalker, -0.32%
Dazzle, Drow Ranger, -0.33%
Dazzle, Lina, -0.34%
Dazzle, Nature's Prophet, -0.34%
Dazzle, Meepo, -0.36%
Dazzle, Templar Assassin, -0.45%
Dazzle, Ursa, -0.45%
Dazzle, Shadow Fiend, -0.47%
Dazzle, Phoenix, -0.48%
Dazzle, Bane, -0.48%
Dazzle, Batrider, -0.51%
Dazzle, Jakiro, -0.51%
Dazzle, Enigma, -0.53%
Dazzle, Tidehunter, -0.56%
Dazzle, Timbersaw, -0.57%
Dazzle, Oracle, -0.64%
Dazzle, Broodmother, -0.65%
Dazzle, Viper, -0.68%
Dazzle, Kunkka, -0.73%
Dazzle, Windranger, -0.74%
Dazzle, Doom, -0.79%
Dazzle, Faceless Void, -0.84%
Dazzle, Weaver, -0.85%
Dazzle, Pangolier, -0.88%
Dazzle, Witch Doctor, -0.94%
Dazzle, Razor, -0.94%
Dazzle, Elder Titan, -0.96%
Dazzle, Dark Willow, -0.99%
Dazzle, Axe, -1.00%
Dazzle, Venomancer, -1.01%
Dazzle, Warlock, -1.01%
Dazzle, Chaos Knight, -1.05%
Dazzle, Earth Spirit, -1.06%
Dazzle, Luna, -1.10%
Dazzle, Undying, -1.17%
Dazzle, Naga Siren, -1.22%
Dazzle, Terrorblade, -1.23%
Dazzle, Silencer, -1.28%
Dazzle, Shadow Demon, -1.33%
Dazzle, Morphling, -1.35%
Dazzle, Brewmaster, -1.48%
Dazzle, Medusa, -1.50%
Dazzle, Phantom Lancer, -1.60%
Dazzle, Lich, -1.65%
Dazzle, Gyrocopter, -1.69%
Dazzle, Pugna, -1.79%
Dazzle, Outworld Devourer, -1.85%
Dazzle, Tinker, -2.09%
Dazzle, Ancient Apparition, -2.68%
Death Prophet, Treant Protector, 3.65%
Death Prophet, Earth Spirit, 2.93%
Death Prophet, Storm Spirit, 2.87%
Death Prophet, Winter Wyvern, 2.66%
Death Prophet, Puck, 2.66%
Death Prophet, Timbersaw, 2.63%
Death Prophet, Tiny, 2.54%
Death Prophet, Tidehunter, 2.40%
Death Prophet, Kunkka, 2.36%
Death Prophet, Axe, 2.18%
Death Prophet, Pudge, 2.09%
Death Prophet, Brewmaster, 1.92%
Death Prophet, Centaur Warrunner, 1.85%
Death Prophet, Tinker, 1.75%
Death Prophet, Ember Spirit, 1.72%
Death Prophet, Oracle, 1.66%
Death Prophet, Doom, 1.62%
Death Prophet, Dragon Knight, 1.62%
Death Prophet, Night Stalker, 1.58%
Death Prophet, Skywrath Mage, 1.57%
Death Prophet, Spectre, 1.56%
Death Prophet, Phoenix, 1.55%
Death Prophet, Underlord, 1.46%
Death Prophet, Visage, 1.45%
Death Prophet, Jakiro, 1.38%
Death Prophet, Bane, 1.33%
Death Prophet, Queen of Pain, 1.32%
Death Prophet, Juggernaut, 1.27%
Death Prophet, Dark Seer, 1.25%
Death Prophet, Lifestealer, 1.23%
Death Prophet, Zeus, 1.21%
Death Prophet, Necrophos, 1.16%
Death Prophet, Morphling, 1.11%
Death Prophet, Omniknight, 1.10%
Death Prophet, Clockwerk, 1.08%
Death Prophet, Outworld Devourer, 1.01%
Death Prophet, Sven, 0.95%
Death Prophet, Faceless Void, 0.94%
Death Prophet, Templar Assassin, 0.88%
Death Prophet, Ursa, 0.87%
Death Prophet, Sand King, 0.79%
Death Prophet, Nyx Assassin, 0.79%
Death Prophet, Lion, 0.72%
Death Prophet, Viper, 0.66%
Death Prophet, Rubick, 0.63%
Death Prophet, Crystal Maiden, 0.61%
Death Prophet, Earthshaker, 0.56%
Death Prophet, Lich, 0.50%
Death Prophet, Magnus, 0.50%
Death Prophet, Riki, 0.49%
Death Prophet, Tusk, 0.42%
Death Prophet, Pugna, 0.37%
Death Prophet, Disruptor, 0.35%
Death Prophet, Batrider, 0.30%
Death Prophet, Dark Willow, 0.23%
Death Prophet, Invoker, 0.18%
Death Prophet, Silencer, 0.17%
Death Prophet, Ogre Magi, 0.16%
Death Prophet, Pangolier, 0.13%
Death Prophet, Windranger, 0.08%
Death Prophet, Slardar, 0.08%
Death Prophet, Warlock, -0.13%
Death Prophet, Techies, -0.15%
Death Prophet, Spirit Breaker, -0.16%
Death Prophet, Razor, -0.20%
Death Prophet, Clinkz, -0.21%
Death Prophet, Dazzle, -0.22%
Death Prophet, Wraith King, -0.23%
Death Prophet, Terrorblade, -0.24%
Death Prophet, Venomancer, -0.24%
Death Prophet, Shadow Shaman, -0.25%
Death Prophet, Anti-Mage, -0.31%
Death Prophet, Huskar, -0.37%
Death Prophet, Naga Siren, -0.40%
Death Prophet, Legion Commander, -0.41%
Death Prophet, Slark, -0.42%
Death Prophet, Ancient Apparition, -0.50%
Death Prophet, Alchemist, -0.58%
Death Prophet, Shadow Demon, -0.60%
Death Prophet, Bristleback, -0.63%
Death Prophet, Witch Doctor, -0.70%
Death Prophet, Meepo, -0.72%
Death Prophet, Elder Titan, -0.75%
Death Prophet, Monkey King, -0.75%
Death Prophet, Abaddon, -0.76%
Death Prophet, Enigma, -0.77%
Death Prophet, Lone Druid, -0.80%
Death Prophet, Phantom Assassin, -0.84%
Death Prophet, Arc Warden, -0.89%
Death Prophet, Io, -0.90%
Death Prophet, Lina, -0.93%
Death Prophet, Enchantress, -1.00%
Death Prophet, Weaver, -1.03%
Death Prophet, Troll Warlord, -1.08%
Death Prophet, Mirana, -1.26%
Death Prophet, Chaos Knight, -1.37%
Death Prophet, Leshrac, -1.38%
Death Prophet, Keeper of the Light, -1.48%
Death Prophet, Bloodseeker, -1.49%
Death Prophet, Vengeful Spirit, -1.53%
Death Prophet, Broodmother, -1.64%
Death Prophet, Shadow Fiend, -1.64%
Death Prophet, Luna, -1.70%
Death Prophet, Lycan, -1.94%
Death Prophet, Bounty Hunter, -1.99%
Death Prophet, Chen, -2.10%
Death Prophet, Gyrocopter, -2.13%
Death Prophet, Beastmaster, -2.26%
Death Prophet, Phantom Lancer, -2.43%
Death Prophet, Medusa, -2.61%
Death Prophet, Undying, -2.78%
Death Prophet, Drow Ranger, -3.05%
Death Prophet, Nature's Prophet, -3.16%
Death Prophet, Sniper, -3.49%
Disruptor, Naga Siren, 2.53%
Disruptor, Slark, 2.16%
Disruptor, Storm Spirit, 1.92%
Disruptor, Enigma, 1.75%
Disruptor, Centaur Warrunner, 1.44%
Disruptor, Techies, 1.41%
Disruptor, Sand King, 1.39%
Disruptor, Anti-Mage, 1.33%
Disruptor, Earthshaker, 1.32%
Disruptor, Axe, 1.31%
Disruptor, Outworld Devourer, 1.03%
Disruptor, Dark Seer, 0.99%
Disruptor, Slardar, 0.91%
Disruptor, Visage, 0.91%
Disruptor, Crystal Maiden, 0.85%
Disruptor, Ember Spirit, 0.84%
Disruptor, Riki, 0.78%
Disruptor, Necrophos, 0.78%
Disruptor, Morphling, 0.76%
Disruptor, Nyx Assassin, 0.76%
Disruptor, Beastmaster, 0.74%
Disruptor, Treant Protector, 0.68%
Disruptor, Invoker, 0.61%
Disruptor, Clockwerk, 0.40%
Disruptor, Weaver, 0.37%
Disruptor, Chaos Knight, 0.35%
Disruptor, Alchemist, 0.34%
Disruptor, Spectre, 0.32%
Disruptor, Tiny, 0.29%
Disruptor, Legion Commander, 0.25%
Disruptor, Lich, 0.22%
Disruptor, Terrorblade, 0.21%
Disruptor, Puck, 0.19%
Disruptor, Faceless Void, 0.18%
Disruptor, Keeper of the Light, 0.17%
Disruptor, Ogre Magi, 0.17%
Disruptor, Juggernaut, 0.13%
Disruptor, Tidehunter, 0.13%
Disruptor, Leshrac, 0.13%
Disruptor, Skywrath Mage, 0.11%
Disruptor, Omniknight, 0.11%
Disruptor, Shadow Shaman, 0.04%
Disruptor, Phantom Lancer, 0.04%
Disruptor, Jakiro, 0.03%
Disruptor, Windranger, 0.01%
Disruptor, Bloodseeker, 0.01%
Disruptor, Spirit Breaker, 0.00%
Disruptor, Night Stalker, -0.01%
Disruptor, Lion, -0.01%
Disruptor, Winter Wyvern, -0.05%
Disruptor, Meepo, -0.07%
Disruptor, Silencer, -0.09%
Disruptor, Pudge, -0.10%
Disruptor, Dazzle, -0.14%
Disruptor, Batrider, -0.15%
Disruptor, Ancient Apparition, -0.16%
Disruptor, Warlock, -0.17%
Disruptor, Magnus, -0.18%
Disruptor, Shadow Fiend, -0.18%
Disruptor, Timbersaw, -0.19%
Disruptor, Razor, -0.19%
Disruptor, Earth Spirit, -0.20%
Disruptor, Bristleback, -0.21%
Disruptor, Mirana, -0.22%
Disruptor, Monkey King, -0.27%
Disruptor, Queen of Pain, -0.30%
Disruptor, Elder Titan, -0.30%
Disruptor, Lone Druid, -0.30%
Disruptor, Bounty Hunter, -0.33%
Disruptor, Venomancer, -0.34%
Disruptor, Phoenix, -0.40%
Disruptor, Brewmaster, -0.41%
Disruptor, Lifestealer, -0.41%
Disruptor, Undying, -0.42%
Disruptor, Vengeful Spirit, -0.42%
Disruptor, Death Prophet, -0.44%
Disruptor, Zeus, -0.45%
Disruptor, Ursa, -0.45%
Disruptor, Witch Doctor, -0.46%
Disruptor, Lycan, -0.52%
Disruptor, Abaddon, -0.52%
Disruptor, Troll Warlord, -0.53%
Disruptor, Rubick, -0.56%
Disruptor, Nature's Prophet, -0.57%
Disruptor, Dragon Knight, -0.59%
Disruptor, Sven, -0.61%
Disruptor, Doom, -0.61%
Disruptor, Kunkka, -0.62%
Disruptor, Broodmother, -0.63%
Disruptor, Phantom Assassin, -0.63%
Disruptor, Gyrocopter, -0.66%
Disruptor, Templar Assassin, -0.67%
Disruptor, Lina, -0.72%
Disruptor, Pugna, -0.73%
Disruptor, Pangolier, -0.74%
Disruptor, Bane, -0.74%
Disruptor, Dark Willow, -0.82%
Disruptor, Tusk, -0.85%
Disruptor, Medusa, -0.86%
Disruptor, Luna, -0.86%
Disruptor, Drow Ranger, -0.91%
Disruptor, Shadow Demon, -0.93%
Disruptor, Io, -0.97%
Disruptor, Wraith King, -0.99%
Disruptor, Underlord, -0.99%
Disruptor, Chen, -1.15%
Disruptor, Viper, -1.19%
Disruptor, Tinker, -1.82%
Disruptor, Enchantress, -1.90%
Disruptor, Clinkz, -2.03%
Disruptor, Sniper, -2.10%
Disruptor, Arc Warden, -2.33%
Disruptor, Oracle, -2.86%
Disruptor, Huskar, -3.62%
Doom, Spectre, 2.55%
Doom, Axe, 2.21%
Doom, Dark Seer, 2.15%
Doom, Elder Titan, 1.89%
Doom, Winter Wyvern, 1.70%
Doom, Earth Spirit, 1.62%
Doom, Gyrocopter, 1.53%
Doom, Brewmaster, 1.50%
Doom, Jakiro, 1.49%
Doom, Centaur Warrunner, 1.27%
Doom, Dragon Knight, 1.25%
Doom, Timbersaw, 1.23%
Doom, Faceless Void, 1.16%
Doom, Morphling, 1.14%
Doom, Lich, 1.14%
Doom, Phoenix, 1.12%
Doom, Omniknight, 1.11%
Doom, Underlord, 1.10%
Doom, Outworld Devourer, 0.98%
Doom, Warlock, 0.97%
Doom, Shadow Demon, 0.97%
Doom, Earthshaker, 0.97%
Doom, Tidehunter, 0.86%
Doom, Magnus, 0.85%
Doom, Spirit Breaker, 0.84%
Doom, Dazzle, 0.78%
Doom, Clockwerk, 0.73%
Doom, Lion, 0.73%
Doom, Beastmaster, 0.72%
Doom, Storm Spirit, 0.71%
Doom, Silencer, 0.68%
Doom, Undying, 0.65%
Doom, Necrophos, 0.60%
Doom, Sand King, 0.60%
Doom, Disruptor, 0.59%
Doom, Juggernaut, 0.57%
Doom, Zeus, 0.55%
Doom, Tiny, 0.55%
Doom, Treant Protector, 0.52%
Doom, Chen, 0.45%
Doom, Shadow Fiend, 0.44%
Doom, Mirana, 0.44%
Doom, Puck, 0.41%
Doom, Tinker, 0.38%
Doom, Nyx Assassin, 0.38%
Doom, Skywrath Mage, 0.36%
Doom, Rubick, 0.36%
Doom, Tusk, 0.27%
Doom, Enigma, 0.26%
Doom, Razor, 0.24%
Doom, Kunkka, 0.22%
Doom, Oracle, 0.17%
Doom, Windranger, 0.15%
Doom, Pangolier, 0.15%
Doom, Ursa, 0.12%
Doom, Keeper of the Light, 0.09%
Doom, Crystal Maiden, 0.04%
Doom, Vengeful Spirit, 0.03%
Doom, Sven, 0.02%
Doom, Night Stalker, 0.02%
Doom, Ogre Magi, 0.01%
Doom, Templar Assassin, -0.01%
Doom, Slark, -0.03%
Doom, Viper, -0.10%
Doom, Pugna, -0.10%
Doom, Riki, -0.15%
Doom, Ancient Apparition, -0.20%
Doom, Techies, -0.20%
Doom, Monkey King, -0.21%
Doom, Pudge, -0.24%
Doom, Abaddon, -0.28%
Doom, Phantom Lancer, -0.31%
Doom, Weaver, -0.33%
Doom, Shadow Shaman, -0.35%
Doom, Wraith King, -0.36%
Doom, Medusa, -0.36%
Doom, Bristleback, -0.43%
Doom, Dark Willow, -0.52%
Doom, Witch Doctor, -0.53%
Doom, Alchemist, -0.55%
Doom, Bloodseeker, -0.62%
Doom, Lone Druid, -0.66%
Doom, Bane, -0.67%
Doom, Slardar, -0.70%
Doom, Troll Warlord, -0.73%
Doom, Io, -0.75%
Doom, Venomancer, -0.76%
Doom, Leshrac, -0.76%
Doom, Anti-Mage, -0.80%
Doom, Phantom Assassin, -0.80%
Doom, Sniper, -0.84%
Doom, Terrorblade, -0.86%
Doom, Luna, -0.90%
Doom, Lina, -0.93%
Doom, Legion Commander, -1.00%
Doom, Nature's Prophet, -1.00%
Doom, Ember Spirit, -1.01%
Doom, Visage, -1.04%
Doom, Queen of Pain, -1.12%
Doom, Lycan, -1.16%
Doom, Batrider, -1.19%
Doom, Arc Warden, -1.20%
Doom, Enchantress, -1.22%
Doom, Drow Ranger, -1.50%
Doom, Chaos Knight, -1.57%
Doom, Death Prophet, -1.61%
Doom, Invoker, -1.68%
Doom, Naga Siren, -2.06%
Doom, Bounty Hunter, -2.09%
Doom, Huskar, -2.27%
Doom, Clinkz, -2.54%
Doom, Lifestealer, -2.57%
Doom, Meepo, -4.49%
Doom, Broodmother, -5.42%
Dragon Knight, Nyx Assassin, 2.47%
Dragon Knight, Storm Spirit, 1.97%
Dragon Knight, Legion Commander, 1.93%
Dragon Knight, Puck, 1.84%
Dragon Knight, Techies, 1.79%
Dragon Knight, Templar Assassin, 1.74%
Dragon Knight, Phantom Assassin, 1.52%
Dragon Knight, Bristleback, 1.26%
Dragon Knight, Earthshaker, 1.25%
Dragon Knight, Clinkz, 1.19%
Dragon Knight, Faceless Void, 1.18%
Dragon Knight, Visage, 1.17%
Dragon Knight, Elder Titan, 1.15%
Dragon Knight, Rubick, 1.11%
Dragon Knight, Earth Spirit, 1.08%
Dragon Knight, Naga Siren, 1.05%
Dragon Knight, Sven, 1.01%
Dragon Knight, Broodmother, 0.95%
Dragon Knight, Weaver, 0.91%
Dragon Knight, Slardar, 0.85%
Dragon Knight, Queen of Pain, 0.84%
Dragon Knight, Riki, 0.81%
Dragon Knight, Tiny, 0.80%
Dragon Knight, Windranger, 0.79%
Dragon Knight, Chaos Knight, 0.76%
Dragon Knight, Juggernaut, 0.75%
Dragon Knight, Lion, 0.74%
Dragon Knight, Vengeful Spirit, 0.68%
Dragon Knight, Night Stalker, 0.61%
Dragon Knight, Ember Spirit, 0.60%
Dragon Knight, Axe, 0.60%
Dragon Knight, Disruptor, 0.60%
Dragon Knight, Silencer, 0.58%
Dragon Knight, Shadow Shaman, 0.51%
Dragon Knight, Bloodseeker, 0.51%
Dragon Knight, Bounty Hunter, 0.48%
Dragon Knight, Skywrath Mage, 0.46%
Dragon Knight, Tusk, 0.39%
Dragon Knight, Luna, 0.39%
Dragon Knight, Dark Willow, 0.33%
Dragon Knight, Winter Wyvern, 0.28%
Dragon Knight, Invoker, 0.27%
Dragon Knight, Spirit Breaker, 0.21%
Dragon Knight, Centaur Warrunner, 0.20%
Dragon Knight, Anti-Mage, 0.19%
Dragon Knight, Kunkka, 0.19%
Dragon Knight, Beastmaster, 0.10%
Dragon Knight, Tinker, 0.03%
Dragon Knight, Lycan, -0.01%
Dragon Knight, Alchemist, -0.10%
Dragon Knight, Ogre Magi, -0.11%
Dragon Knight, Mirana, -0.12%
Dragon Knight, Brewmaster, -0.12%
Dragon Knight, Gyrocopter, -0.15%
Dragon Knight, Shadow Fiend, -0.20%
Dragon Knight, Magnus, -0.23%
Dragon Knight, Omniknight, -0.24%
Dragon Knight, Spectre, -0.28%
Dragon Knight, Monkey King, -0.28%
Dragon Knight, Drow Ranger, -0.28%
Dragon Knight, Treant Protector, -0.29%
Dragon Knight, Batrider, -0.29%
Dragon Knight, Pangolier, -0.30%
Dragon Knight, Ursa, -0.35%
Dragon Knight, Clockwerk, -0.36%
Dragon Knight, Leshrac, -0.38%
Dragon Knight, Venomancer, -0.43%
Dragon Knight, Zeus, -0.45%
Dragon Knight, Phantom Lancer, -0.47%
Dragon Knight, Nature's Prophet, -0.48%
Dragon Knight, Tidehunter, -0.50%
Dragon Knight, Io, -0.51%
Dragon Knight, Sand King, -0.54%
Dragon Knight, Keeper of the Light, -0.57%
Dragon Knight, Troll Warlord, -0.57%
Dragon Knight, Enchantress, -0.60%
Dragon Knight, Sniper, -0.61%
Dragon Knight, Arc Warden, -0.67%
Dragon Knight, Lone Druid, -0.72%
Dragon Knight, Phoenix, -0.73%
Dragon Knight, Medusa, -0.76%
Dragon Knight, Warlock, -0.79%
Dragon Knight, Pugna, -0.82%
Dragon Knight, Wraith King, -0.87%
Dragon Knight, Lina, -0.88%
Dragon Knight, Bane, -0.92%
Dragon Knight, Shadow Demon, -0.95%
Dragon Knight, Terrorblade, -0.95%
Dragon Knight, Jakiro, -1.00%
Dragon Knight, Lifestealer, -1.08%
Dragon Knight, Razor, -1.08%
Dragon Knight, Dazzle, -1.11%
Dragon Knight, Abaddon, -1.17%
Dragon Knight, Huskar, -1.18%
Dragon Knight, Witch Doctor, -1.20%
Dragon Knight, Crystal Maiden, -1.21%
Dragon Knight, Doom, -1.30%
Dragon Knight, Chen, -1.33%
Dragon Knight, Dark Seer, -1.48%
Dragon Knight, Oracle, -1.55%
Dragon Knight, Ancient Apparition, -1.75%
Dragon Knight, Meepo, -1.76%
Dragon Knight, Death Prophet, -1.78%
Dragon Knight, Morphling, -1.82%
Dragon Knight, Lich, -1.85%
Dragon Knight, Viper, -1.87%
Dragon Knight, Pudge, -1.88%
Dragon Knight, Undying, -2.16%
Dragon Knight, Outworld Devourer, -2.21%
Dragon Knight, Necrophos, -2.23%
Dragon Knight, Slark, -2.44%
Dragon Knight, Enigma, -2.65%
Dragon Knight, Timbersaw, -2.80%
Dragon Knight, Underlord, -3.11%
Drow Ranger, Outworld Devourer, 3.61%
Drow Ranger, Anti-Mage, 2.79%
Drow Ranger, Omniknight, 2.73%
Drow Ranger, Oracle, 2.53%
Drow Ranger, Weaver, 2.48%
Drow Ranger, Death Prophet, 2.44%
Drow Ranger, Underlord, 2.07%
Drow Ranger, Queen of Pain, 1.96%
Drow Ranger, Undying, 1.94%
Drow Ranger, Shadow Shaman, 1.87%
Drow Ranger, Ember Spirit, 1.85%
Drow Ranger, Rubick, 1.71%
Drow Ranger, Phoenix, 1.56%
Drow Ranger, Silencer, 1.51%
Drow Ranger, Invoker, 1.51%
Drow Ranger, Juggernaut, 1.41%
Drow Ranger, Necrophos, 1.38%
Drow Ranger, Bristleback, 1.31%
Drow Ranger, Doom, 1.30%
Drow Ranger, Ancient Apparition, 1.28%
Drow Ranger, Medusa, 1.26%
