Ancient Apparition, Enigma, 0.13%
Ancient Apparition, Invoker, 0.13%
Ancient Apparition, Treant Protector, 0.12%
Ancient Apparition, Gyrocopter, 0.08%
Ancient Apparition, Slardar, 0.07%
Ancient Apparition, Io, 0.05%
Ancient Apparition, Clockwerk, 0.02%
Ancient Apparition, Troll Warlord, -0.04%
Ancient Apparition, Ogre Magi, -0.12%
Ancient Apparition, Pudge, -0.12%
Ancient Apparition, Kunkka, -0.12%
Ancient Apparition, Elder Titan, -0.14%
Ancient Apparition, Viper, -0.15%
Ancient Apparition, Doom, -0.18%
Ancient Apparition, Razor, -0.23%
Ancient Apparition, Lion, -0.25%
Ancient Apparition, Outworld Devourer, -0.25%
Ancient Apparition, Phoenix, -0.28%
Ancient Apparition, Sniper, -0.31%
Ancient Apparition, Shadow Shaman, -0.31%
Ancient Apparition, Pugna, -0.32%
Ancient Apparition, Enchantress, -0.39%
Ancient Apparition, Spectre, -0.40%
Ancient Apparition, Lina, -0.41%
Ancient Apparition, Faceless Void, -0.43%
Ancient Apparition, Tiny, -0.46%
Ancient Apparition, Rubick, -0.50%
Ancient Apparition, Magnus, -0.50%
Ancient Apparition, Puck, -0.52%
Ancient Apparition, Wraith King, -0.54%
Ancient Apparition, Ursa, -0.59%
Ancient Apparition, Mirana, -0.60%
Ancient Apparition, Bounty Hunter, -0.62%
Ancient Apparition, Night Stalker, -0.64%
Ancient Apparition, Batrider, -0.66%
Ancient Apparition, Spirit Breaker, -0.67%
Ancient Apparition, Nyx Assassin, -0.68%
Ancient Apparition, Windranger, -0.70%
Ancient Apparition, Zeus, -0.72%
Ancient Apparition, Tusk, -0.73%
Ancient Apparition, Silencer, -0.74%
Ancient Apparition, Queen of Pain, -0.77%
Ancient Apparition, Templar Assassin, -0.82%
Ancient Apparition, Tinker, -0.88%
Ancient Apparition, Ember Spirit, -0.90%
Ancient Apparition, Phantom Assassin, -0.90%
Ancient Apparition, Meepo, -0.91%
Ancient Apparition, Centaur Warrunner, -0.95%
Ancient Apparition, Terrorblade, -1.03%
Ancient Apparition, Riki, -1.07%
Ancient Apparition, Leshrac, -1.09%
Ancient Apparition, Skywrath Mage, -1.12%
Ancient Apparition, Juggernaut, -1.18%
Ancient Apparition, Bane, -1.19%
Ancient Apparition, Drow Ranger, -1.21%
Ancient Apparition, Earth Spirit, -1.21%
Ancient Apparition, Naga Siren, -1.43%
Ancient Apparition, Oracle, -1.45%
Ancient Apparition, Visage, -1.63%
Ancient Apparition, Shadow Demon, -1.65%
Ancient Apparition, Storm Spirit, -1.74%
Ancient Apparition, Chaos Knight, -1.83%
Ancient Apparition, Abaddon, -1.86%
Ancient Apparition, Lycan, -1.98%
Ancient Apparition, Lone Druid, -2.02%
Ancient Apparition, Brewmaster, -2.16%
Ancient Apparition, Chen, -2.19%
Ancient Apparition, Weaver, -2.30%
Ancient Apparition, Broodmother, -2.34%
Ancient Apparition, Phantom Lancer, -2.57%
Ancient Apparition, Arc Warden, -2.90%
Ancient Apparition, Nature's Prophet, -2.94%
Ancient Apparition, Clinkz, -3.01%
Ancient Apparition, Luna, -3.08%
Ancient Apparition, Vengeful Spirit, -3.36%
Ancient Apparition, Underlord, -3.38%
Ancient Apparition, Anti-Mage, -4.73%
Ancient Apparition, Beastmaster, -13.14%
Anti-Mage, Zeus, 5.83%
Anti-Mage, Clockwerk, 5.15%
Anti-Mage, Wraith King, 4.76%
Anti-Mage, Ancient Apparition, 4.45%
Anti-Mage, Spectre, 4.32%
Anti-Mage, Abaddon, 4.21%
Anti-Mage, Venomancer, 3.62%
Anti-Mage, Phoenix, 3.40%
Anti-Mage, Techies, 3.15%
Anti-Mage, Undying, 3.06%
Anti-Mage, Medusa, 3.03%
Anti-Mage, Pugna, 2.96%
Anti-Mage, Necrophos, 2.94%
Anti-Mage, Lich, 2.91%
Anti-Mage, Underlord, 2.77%
Anti-Mage, Storm Spirit, 2.76%
Anti-Mage, Tinker, 2.32%
Anti-Mage, Sniper, 2.16%
Anti-Mage, Elder Titan, 2.15%
Anti-Mage, Phantom Lancer, 2.09%
Anti-Mage, Winter Wyvern, 2.01%
Anti-Mage, Tidehunter, 1.89%
Anti-Mage, Jakiro, 1.82%
Anti-Mage, Slark, 1.82%
Anti-Mage, Dark Seer, 1.64%
Anti-Mage, Pudge, 1.64%
Anti-Mage, Morphling, 1.58%
Anti-Mage, Brewmaster, 1.51%
Anti-Mage, Warlock, 1.45%
Anti-Mage, Juggernaut, 1.44%
Anti-Mage, Bristleback, 1.40%
Anti-Mage, Faceless Void, 1.35%
Anti-Mage, Silencer, 1.33%
Anti-Mage, Ember Spirit, 1.16%
Anti-Mage, Arc Warden, 1.15%
Anti-Mage, Weaver, 1.15%
Anti-Mage, Mirana, 1.10%
Anti-Mage, Skywrath Mage, 1.09%
Anti-Mage, Chaos Knight, 1.07%
Anti-Mage, Keeper of the Light, 1.07%
Anti-Mage, Enigma, 0.95%
Anti-Mage, Bounty Hunter, 0.88%
Anti-Mage, Sand King, 0.86%
Anti-Mage, Viper, 0.85%
Anti-Mage, Centaur Warrunner, 0.78%
Anti-Mage, Nature's Prophet, 0.72%
Anti-Mage, Nyx Assassin, 0.67%
Anti-Mage, Razor, 0.62%
Anti-Mage, Ogre Magi, 0.61%
Anti-Mage, Naga Siren, 0.34%
Anti-Mage, Witch Doctor, 0.34%
Anti-Mage, Invoker, 0.31%
Anti-Mage, Visage, 0.27%
Anti-Mage, Doom, 0.23%
Anti-Mage, Lifestealer, 0.19%
Anti-Mage, Omniknight, 0.18%
Anti-Mage, Leshrac, 0.14%
Anti-Mage, Treant Protector, 0.07%
Anti-Mage, Vengeful Spirit, 0.05%
Anti-Mage, Earthshaker, 0.04%
Anti-Mage, Gyrocopter, 0.01%
Anti-Mage, Luna, -0.08%
Anti-Mage, Puck, -0.11%
Anti-Mage, Death Prophet, -0.12%
Anti-Mage, Lycan, -0.16%
Anti-Mage, Oracle, -0.18%
Anti-Mage, Shadow Fiend, -0.26%
Anti-Mage, Dragon Knight, -0.32%
Anti-Mage, Disruptor, -0.33%
Anti-Mage, Dazzle, -0.36%
Anti-Mage, Lina, -0.49%
Anti-Mage, Beastmaster, -0.49%
Anti-Mage, Batrider, -0.51%
Anti-Mage, Timbersaw, -0.53%
Anti-Mage, Queen of Pain, -0.53%
Anti-Mage, Riki, -0.54%
Anti-Mage, Ursa, -0.59%
Anti-Mage, Bane, -0.65%
Anti-Mage, Spirit Breaker, -0.69%
Anti-Mage, Tusk, -0.69%
Anti-Mage, Shadow Shaman, -0.71%
Anti-Mage, Chen, -0.77%
Anti-Mage, Kunkka, -0.79%
Anti-Mage, Alchemist, -0.79%
Anti-Mage, Rubick, -0.80%
Anti-Mage, Crystal Maiden, -0.80%
Anti-Mage, Magnus, -0.81%
Anti-Mage, Earth Spirit, -0.83%
Anti-Mage, Windranger, -0.86%
Anti-Mage, Lion, -0.88%
Anti-Mage, Night Stalker, -0.91%
Anti-Mage, Sven, -1.04%
Anti-Mage, Enchantress, -1.47%
Anti-Mage, Axe, -1.51%
Anti-Mage, Shadow Demon, -1.76%
Anti-Mage, Bloodseeker, -1.78%
Anti-Mage, Clinkz, -2.19%
Anti-Mage, Huskar, -2.25%
Anti-Mage, Drow Ranger, -2.26%
Anti-Mage, Troll Warlord, -2.29%
Anti-Mage, Terrorblade, -2.33%
Anti-Mage, Tiny, -2.36%
Anti-Mage, Monkey King, -2.39%
Anti-Mage, Broodmother, -2.41%
Anti-Mage, Io, -2.45%
Anti-Mage, Slardar, -2.50%
Anti-Mage, Templar Assassin, -2.51%
Anti-Mage, Lone Druid, -2.58%
Anti-Mage, Outworld Devourer, -3.04%
Anti-Mage, Phantom Assassin, -3.47%
Anti-Mage, Legion Commander, -3.76%
Anti-Mage, Meepo, -6.40%
Arc Warden, Venomancer, 3.66%
Arc Warden, Silencer, 3.01%
Arc Warden, Ancient Apparition, 2.78%
Arc Warden, Techies, 2.66%
Arc Warden, Phoenix, 2.47%
Arc Warden, Necrophos, 2.34%
Arc Warden, Outworld Devourer, 2.25%
Arc Warden, Disruptor, 2.19%
Arc Warden, Shadow Shaman, 1.98%
Arc Warden, Shadow Fiend, 1.77%
Arc Warden, Keeper of the Light, 1.73%
Arc Warden, Invoker, 1.53%
Arc Warden, Enigma, 1.51%
Arc Warden, Earthshaker, 1.41%
Arc Warden, Rubick, 1.35%
Arc Warden, Earth Spirit, 1.35%
Arc Warden, Lich, 1.32%
Arc Warden, Clockwerk, 1.30%
Arc Warden, Mirana, 1.21%
Arc Warden, Viper, 1.16%
Arc Warden, Sniper, 1.08%
Arc Warden, Shadow Demon, 1.01%
Arc Warden, Templar Assassin, 1.00%
Arc Warden, Crystal Maiden, 0.99%
Arc Warden, Jakiro, 0.96%
Arc Warden, Lion, 0.95%
Arc Warden, Tinker, 0.95%
Arc Warden, Ogre Magi, 0.91%
Arc Warden, Skywrath Mage, 0.86%
Arc Warden, Puck, 0.86%
Arc Warden, Medusa, 0.83%
Arc Warden, Pugna, 0.78%
Arc Warden, Dazzle, 0.75%
Arc Warden, Lina, 0.71%
Arc Warden, Witch Doctor, 0.62%
Arc Warden, Winter Wyvern, 0.62%
Arc Warden, Pudge, 0.61%
Arc Warden, Windranger, 0.55%
Arc Warden, Tidehunter, 0.48%
Arc Warden, Magnus, 0.46%
Arc Warden, Io, 0.43%
Arc Warden, Undying, 0.39%
Arc Warden, Elder Titan, 0.34%
Arc Warden, Warlock, 0.33%
Arc Warden, Ember Spirit, 0.32%
Arc Warden, Underlord, 0.26%
Arc Warden, Luna, 0.23%
Arc Warden, Axe, 0.22%
Arc Warden, Oracle, 0.21%
Arc Warden, Sven, 0.21%
Arc Warden, Morphling, 0.11%
Arc Warden, Slardar, 0.10%
Arc Warden, Vengeful Spirit, 0.04%
Arc Warden, Terrorblade, -0.03%
Arc Warden, Zeus, -0.04%
Arc Warden, Omniknight, -0.06%
Arc Warden, Troll Warlord, -0.09%
Arc Warden, Visage, -0.12%
Arc Warden, Nyx Assassin, -0.18%
Arc Warden, Kunkka, -0.18%
Arc Warden, Timbersaw, -0.20%
Arc Warden, Drow Ranger, -0.20%
Arc Warden, Sand King, -0.24%
Arc Warden, Bane, -0.25%
Arc Warden, Razor, -0.30%
Arc Warden, Queen of Pain, -0.32%
Arc Warden, Batrider, -0.34%
Arc Warden, Bloodseeker, -0.35%
Arc Warden, Enchantress, -0.37%
Arc Warden, Bristleback, -0.41%
Arc Warden, Juggernaut, -0.42%
Arc Warden, Dragon Knight, -0.42%
Arc Warden, Treant Protector, -0.43%
Arc Warden, Spectre, -0.46%
Arc Warden, Monkey King, -0.50%
Arc Warden, Doom, -0.53%
Arc Warden, Dark Seer, -0.55%
Arc Warden, Night Stalker, -0.56%
Arc Warden, Ursa, -0.69%
Arc Warden, Faceless Void, -0.70%
Arc Warden, Wraith King, -0.73%
Arc Warden, Nature's Prophet, -0.78%
Arc Warden, Death Prophet, -0.88%
Arc Warden, Weaver, -1.03%
Arc Warden, Gyrocopter, -1.07%
Arc Warden, Abaddon, -1.07%
Arc Warden, Clinkz, -1.09%
Arc Warden, Lifestealer, -1.11%
Arc Warden, Tiny, -1.14%
Arc Warden, Spirit Breaker, -1.25%
Arc Warden, Tusk, -1.40%
Arc Warden, Storm Spirit, -1.50%
Arc Warden, Centaur Warrunner, -1.56%
Arc Warden, Chen, -1.67%
Arc Warden, Bounty Hunter, -1.67%
Arc Warden, Brewmaster, -1.69%
Arc Warden, Legion Commander, -1.72%
Arc Warden, Huskar, -1.84%
Arc Warden, Lone Druid, -1.88%
Arc Warden, Riki, -2.04%
Arc Warden, Beastmaster, -2.05%
Arc Warden, Leshrac, -2.15%
Arc Warden, Alchemist, -2.28%
Arc Warden, Anti-Mage, -2.51%
Arc Warden, Phantom Assassin, -2.55%
Arc Warden, Chaos Knight, -2.89%
Arc Warden, Lycan, -2.91%
Arc Warden, Slark, -3.03%
Arc Warden, Meepo, -3.23%
Arc Warden, Naga Siren, -3.24%
Arc Warden, Phantom Lancer, -4.70%
Arc Warden, Broodmother, -4.78%
Axe, Phantom Lancer, 3.84%
Axe, Chaos Knight, 3.26%
Axe, Terrorblade, 2.73%
Axe, Phantom Assassin, 2.61%
Axe, Troll Warlord, 2.41%
Axe, Beastmaster, 2.09%
Axe, Anti-Mage, 1.53%
Axe, Visage, 1.50%
Axe, Weaver, 1.47%
Axe, Omniknight, 1.14%
Axe, Meepo, 1.08%
Axe, Vengeful Spirit, 1.00%
Axe, Mirana, 0.93%
Axe, Naga Siren, 0.84%
Axe, Windranger, 0.81%
Axe, Faceless Void, 0.81%
Axe, Dazzle, 0.76%
Axe, Riki, 0.73%
Axe, Lycan, 0.68%
Axe, Broodmother, 0.54%
Axe, Clinkz, 0.53%
Axe, Brewmaster, 0.52%
Axe, Centaur Warrunner, 0.49%
Axe, Slark, 0.45%
Axe, Juggernaut, 0.43%
Axe, Drow Ranger, 0.34%
Axe, Luna, 0.24%
Axe, Ogre Magi, 0.23%
Axe, Nyx Assassin, 0.22%
Axe, Bloodseeker, 0.17%
Axe, Sven, 0.12%
Axe, Spirit Breaker, 0.11%
Axe, Crystal Maiden, 0.10%
Axe, Winter Wyvern, 0.09%
Axe, Slardar, 0.09%
Axe, Templar Assassin, 0.07%
Axe, Rubick, 0.01%
Axe, Night Stalker, 0.01%
Axe, Shadow Fiend, 0.00%
Axe, Storm Spirit, -0.10%
Axe, Bounty Hunter, -0.16%
Axe, Legion Commander, -0.25%
Axe, Underlord, -0.26%
Axe, Treant Protector, -0.26%
Axe, Earthshaker, -0.35%
Axe, Sniper, -0.37%
Axe, Lion, -0.37%
Axe, Huskar, -0.38%
Axe, Shadow Shaman, -0.50%
Axe, Dragon Knight, -0.63%
Axe, Ursa, -0.73%
Axe, Tidehunter, -0.78%
Axe, Dark Seer, -0.81%
Axe, Bane, -0.84%
Axe, Abaddon, -0.84%
Axe, Alchemist, -0.87%
Axe, Sand King, -0.88%
Axe, Lich, -0.88%
Axe, Nature's Prophet, -0.95%
Axe, Lina, -0.96%
Axe, Morphling, -1.06%
Axe, Bristleback, -1.06%
Axe, Enigma, -1.07%
Axe, Techies, -1.12%
Axe, Viper, -1.14%
Axe, Tinker, -1.17%
Axe, Tusk, -1.19%
Axe, Gyrocopter, -1.27%
Axe, Elder Titan, -1.28%
Axe, Lone Druid, -1.32%
Axe, Magnus, -1.32%
Axe, Keeper of the Light, -1.36%
Axe, Enchantress, -1.37%
Axe, Wraith King, -1.37%
Axe, Silencer, -1.39%
Axe, Queen of Pain, -1.39%
Axe, Necrophos, -1.40%
Axe, Monkey King, -1.40%
Axe, Medusa, -1.46%
Axe, Puck, -1.48%
Axe, Tiny, -1.51%
Axe, Spectre, -1.51%
Axe, Pudge, -1.52%
Axe, Invoker, -1.57%
Axe, Undying, -1.60%
Axe, Disruptor, -1.61%
Axe, Shadow Demon, -1.65%
Axe, Chen, -1.66%
Axe, Zeus, -1.70%
Axe, Lifestealer, -1.72%
Axe, Skywrath Mage, -1.76%
Axe, Leshrac, -1.82%
Axe, Arc Warden, -1.83%
Axe, Razor, -1.88%
Axe, Oracle, -1.90%
Axe, Kunkka, -1.90%
Axe, Jakiro, -1.97%
Axe, Clockwerk, -1.99%
Axe, Witch Doctor, -2.02%
Axe, Warlock, -2.06%
Axe, Earth Spirit, -2.06%
Axe, Ancient Apparition, -2.21%
Axe, Ember Spirit, -2.25%
Axe, Outworld Devourer, -2.81%
Axe, Doom, -2.86%
Axe, Pugna, -3.01%
Axe, Batrider, -3.04%
Axe, Death Prophet, -3.18%
Axe, Phoenix, -3.23%
Axe, Io, -3.37%
Axe, Venomancer, -3.65%
Axe, Timbersaw, -4.04%
Bane, Io, 2.95%
Bane, Techies, 1.90%
Bane, Keeper of the Light, 1.69%
Bane, Oracle, 1.64%
Bane, Timbersaw, 1.32%
Bane, Tidehunter, 1.23%
Bane, Troll Warlord, 1.22%
Bane, Lich, 1.14%
Bane, Ancient Apparition, 1.11%
Bane, Phoenix, 1.11%
Bane, Winter Wyvern, 1.09%
Bane, Earth Spirit, 0.98%
Bane, Legion Commander, 0.98%
Bane, Disruptor, 0.84%
Bane, Dazzle, 0.83%
Bane, Invoker, 0.77%
Bane, Shadow Fiend, 0.77%
Bane, Templar Assassin, 0.75%
Bane, Chen, 0.74%
Bane, Phantom Assassin, 0.73%
Bane, Windranger, 0.72%
Bane, Shadow Demon, 0.68%
Bane, Omniknight, 0.68%
Bane, Skywrath Mage, 0.66%
Bane, Tinker, 0.64%
Bane, Lifestealer, 0.63%
Bane, Juggernaut, 0.59%
Bane, Clinkz, 0.54%
Bane, Abaddon, 0.53%
Bane, Storm Spirit, 0.52%
Bane, Lion, 0.51%
Bane, Rubick, 0.42%
Bane, Faceless Void, 0.40%
Bane, Batrider, 0.40%
Bane, Weaver, 0.38%
Bane, Visage, 0.34%
Bane, Jakiro, 0.34%
Bane, Enchantress, 0.34%
Bane, Necrophos, 0.32%
Bane, Ember Spirit, 0.26%
Bane, Arc Warden, 0.24%
Bane, Dragon Knight, 0.21%
Bane, Mirana, 0.15%
Bane, Puck, 0.14%
Bane, Morphling, 0.14%
Bane, Pugna, 0.13%
Bane, Lycan, 0.13%
Bane, Crystal Maiden, 0.11%
Bane, Dark Seer, 0.09%
Bane, Ogre Magi, 0.08%
Bane, Shadow Shaman, 0.08%
Bane, Venomancer, 0.05%
Bane, Ursa, 0.05%
Bane, Nyx Assassin, 0.02%
Bane, Anti-Mage, 0.01%
Bane, Riki, 0.00%
Bane, Treant Protector, 0.00%
Bane, Centaur Warrunner, -0.05%
Bane, Viper, -0.08%
Bane, Lina, -0.10%
Bane, Bounty Hunter, -0.14%
Bane, Enigma, -0.15%
Bane, Underlord, -0.17%
Bane, Slark, -0.18%
Bane, Spectre, -0.19%
Bane, Clockwerk, -0.22%
Bane, Bristleback, -0.22%
Bane, Queen of Pain, -0.24%
Bane, Magnus, -0.25%
Bane, Silencer, -0.29%
Bane, Warlock, -0.29%
Bane, Nature's Prophet, -0.29%
Bane, Earthshaker, -0.31%
Bane, Monkey King, -0.31%
Bane, Zeus, -0.35%
Bane, Outworld Devourer, -0.40%
